CustomerID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,JoinDate,LastPaymentDate,CancellationDate
CUST04942,1,Q3,Yes,1,13,Offer C,No,8.65,No,DSL,265.2,No,No,No,Yes,No,Yes,Yes,No,Two Year,Yes,Mailed Check,43.12,573.99,9.34,3.2,10.12,2023-11-30,2024-12-06,
CUST04943,1,Q1,No,1,55,Offer C,Yes,32.3,Yes,Cable,225.8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,46.27,2561.26,4.22,6.05,10.09,2020-05-31,2024-12-21,
CUST04944,1,Q3,No,0,61,Offer C,No,20.67,Yes,Fiber Optic,263.0,Yes,No,Yes,No,Yes,Yes,No,No,Two Year,No,Mailed Check,71.68,4374.61,1.29,1.01,27.22,2019-11-30,2024-12-05,
CUST04945,1,Q2,No,1,16,Offer B,No,23.92,Yes,No,189.9,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,79.51,1273.58,2.2,0.63,58.92,2023-08-31,2024-12-21,
CUST04946,1,Q4,No,0,10,Offer C,Yes,10.21,Yes,DSL,185.3,No,Yes,Yes,Yes,No,No,Yes,No,One Year,No,Mailed Check,56.32,607.66,1.89,8.56,45.31,2024-02-29,2024-12-10,
CUST04947,1,Q1,No,1,59,Offer B,No,38.11,Yes,DSL,271.5,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,115.73,6868.46,12.59,7.88,12.69,2020-01-31,2024-12-26,
CUST04948,1,Q2,No,0,29,Offer E,No,17.1,No,Cable,25.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,36.12,1069.06,2.54,11.19,37.32,2022-07-31,2024-12-17,
CUST04949,1,Q3,Yes,1,55,Offer D,Yes,29.98,No,No,137.2,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,53.66,2967.8,12.83,5.15,12.57,2020-05-31,2024-12-06,2022-09-12
CUST04950,1,Q1,Yes,1,11,Offer D,No,17.85,No,Fiber Optic,219.2,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.98,1068.39,1.14,5.24,18.69,2024-01-31,2024-12-11,
CUST04951,1,Q1,No,0,72,None,Yes,26.56,Yes,Fiber Optic,124.9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,82.22,5927.06,12.73,7.49,8.69,2018-12-31,2024-12-06,
CUST04952,1,Q4,No,2,48,Offer C,Yes,20.73,Yes,DSL,171.3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.2,1509.71,11.95,9.55,52.8,2020-12-31,2024-12-22,
CUST04953,1,Q2,No,1,41,Offer D,No,38.76,No,Cable,95.2,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,48.31,2011.53,7.96,14.09,33.93,2021-07-31,2024-12-19,
CUST04954,1,Q2,Yes,1,60,Offer C,No,30.61,Yes,Cable,130.5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,69.26,4171.51,9.53,13.11,61.82,2019-12-31,2024-12-08,
CUST04955,1,Q4,No,0,13,Offer D,Yes,28.86,Yes,DSL,298.4,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,65.2,891.26,22.63,10.31,42.71,2023-11-30,2024-12-03,
CUST04956,1,Q1,No,0,14,Offer E,Yes,19.33,Yes,DSL,158.2,No,No,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,58.98,826.15,3.0,1.2,49.64,2023-10-31,2024-12-10,
CUST04957,1,Q1,No,1,60,Offer C,Yes,24.59,No,Cable,250.4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,20.95,1301.06,22.16,12.27,71.69,2019-12-31,2024-12-11,
CUST04958,1,Q2,Yes,0,49,Offer C,No,24.38,Yes,Cable,227.7,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Mailed Check,44.97,2206.13,15.85,12.81,49.03,2020-11-30,2024-12-12,2023-10-07
CUST04959,1,Q3,Yes,0,20,Offer B,Yes,18.56,Yes,DSL,83.6,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,39.72,820.18,15.16,7.14,26.81,2023-04-30,2024-12-25,
CUST04960,1,Q2,Yes,0,19,None,Yes,12.95,No,Fiber Optic,197.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,23.71,490.67,16.06,7.72,43.64,2023-05-31,2024-12-20,
CUST04961,1,Q3,No,1,27,Offer E,Yes,11.4,No,DSL,179.8,No,Yes,Yes,Yes,No,No,Yes,No,Two Year,No,Credit Card,58.9,1625.81,9.36,0.73,24.15,2022-09-30,2024-12-24,
CUST04962,1,Q4,Yes,1,20,Offer B,Yes,18.08,No,DSL,70.7,Yes,No,No,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,27.56,598.95,6.18,4.8,19.05,2023-04-30,2024-12-26,
CUST04963,1,Q2,Yes,0,53,Offer B,No,38.44,No,No,63.8,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,29.23,1571.34,13.89,8.74,24.24,2020-07-31,2024-12-11,
CUST04964,1,Q3,Yes,1,17,Offer B,Yes,31.14,Yes,Fiber Optic,277.2,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,113.95,1970.09,23.46,10.98,12.64,2023-07-31,2024-12-12,
CUST04965,1,Q3,Yes,0,27,None,Yes,14.51,Yes,DSL,230.4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,81.91,2235.24,15.21,5.53,23.25,2022-09-30,2024-12-10,
CUST04966,1,Q4,No,0,52,Offer B,No,15.15,No,Cable,278.3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.08,3675.36,19.29,6.51,53.4,2020-08-31,2024-12-16,
CUST04967,1,Q1,Yes,3,12,Offer D,Yes,8.84,No,No,20.8,Yes,No,Yes,No,No,No,Yes,Yes,Two Year,No,Mailed Check,44.45,536.57,0.8,0.49,71.06,2023-12-31,2024-12-25,
CUST04968,1,Q2,No,1,58,Offer E,Yes,8.63,Yes,No,99.3,Yes,No,Yes,No,No,Yes,No,No,Two Year,Yes,Credit Card,45.8,2692.95,14.51,4.81,28.41,2020-02-29,2024-12-13,
CUST04969,1,Q2,No,1,9,Offer E,No,38.92,Yes,Fiber Optic,168.7,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,52.79,512.25,23.65,3.44,41.62,2024-03-31,2024-12-16,
CUST04970,1,Q1,Yes,2,62,Offer E,No,17.96,Yes,No,27.0,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,27.52,1730.19,24.81,12.26,19.09,2019-10-31,2024-12-17,2023-07-15
CUST04971,1,Q3,Yes,2,11,Offer B,No,5.32,No,Fiber Optic,274.3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,88.36,984.78,17.53,7.72,11.42,2024-01-31,2024-12-22,2024-09-19
CUST04972,1,Q1,Yes,1,56,Offer C,Yes,15.47,Yes,Fiber Optic,220.4,No,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,48.58,2726.25,4.39,8.19,6.67,2020-04-30,2024-12-21,
CUST04973,1,Q3,No,2,35,Offer D,Yes,12.03,Yes,DSL,138.6,Yes,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,112.91,3980.73,24.2,0.16,43.0,2022-01-31,2024-12-04,
CUST04974,1,Q2,Yes,2,6,Offer D,Yes,36.57,Yes,Cable,189.5,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,54.29,363.55,2.13,10.54,24.63,2024-06-30,2024-12-08,2024-12-02
CUST04975,1,Q2,Yes,0,37,Offer B,Yes,23.82,No,DSL,216.2,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Mailed Check,102.12,3798.04,12.97,3.38,73.98,2021-11-30,2024-12-13,
CUST04976,1,Q4,Yes,0,61,Offer C,Yes,15.67,Yes,Cable,133.1,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,42.44,2638.06,10.27,6.97,66.75,2019-11-30,2024-12-11,
CUST04977,1,Q2,Yes,2,49,Offer E,Yes,21.42,Yes,Cable,280.1,Yes,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,118.05,5791.52,2.85,7.24,63.01,2020-11-30,2024-12-15,
CUST04978,1,Q3,No,1,42,None,Yes,15.61,Yes,No,57.3,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,55.57,2348.92,22.37,9.94,7.98,2021-06-30,2024-12-21,
CUST04979,1,Q4,Yes,1,33,Offer C,No,39.14,Yes,No,20.2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,114.95,3811.86,17.43,4.86,44.22,2022-03-31,2024-12-24,
CUST04980,1,Q3,Yes,0,8,None,Yes,38.96,Yes,Fiber Optic,282.5,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,102.16,850.18,24.48,12.23,79.13,2024-04-30,2024-12-03,
CUST04981,1,Q3,Yes,0,7,Offer E,Yes,36.1,No,DSL,116.7,No,No,Yes,Yes,Yes,Yes,No,No,Two Year,No,Mailed Check,40.38,283.62,23.57,9.0,40.18,2024-05-31,2024-12-11,
CUST04982,1,Q2,No,0,40,Offer D,Yes,28.54,No,Cable,159.6,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,111.79,4498.64,15.99,2.9,13.89,2021-08-31,2024-12-23,
CUST04983,1,Q2,Yes,0,26,Offer A,No,35.39,No,Fiber Optic,85.7,Yes,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,29.0,786.36,13.42,12.33,45.2,2022-10-31,2024-12-26,
CUST04984,1,Q4,Yes,3,52,Offer E,No,21.63,No,No,166.8,No,No,No,Yes,Yes,Yes,No,Yes,Two Year,No,Mailed Check,39.06,2067.88,11.03,7.96,46.19,2020-08-31,2024-12-26,
CUST04985,1,Q1,No,0,36,Offer C,No,33.88,No,No,93.5,No,No,No,No,Yes,No,Yes,Yes,Two Year,No,Mailed Check,75.05,2720.69,2.8,6.21,2.51,2021-12-31,2024-12-10,
CUST04986,1,Q3,Yes,1,19,Offer D,Yes,15.76,No,No,129.9,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,No,Mailed Check,107.6,2089.28,13.15,2.37,62.97,2023-05-31,2024-12-13,
CUST04987,1,Q2,No,0,13,Offer E,Yes,30.37,Yes,Fiber Optic,211.3,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,No,Mailed Check,59.85,788.54,16.58,12.91,64.55,2023-11-30,2024-12-02,
CUST04988,1,Q2,Yes,0,47,Offer D,Yes,30.21,Yes,Fiber Optic,155.2,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,36.54,1746.03,17.41,14.91,13.58,2021-01-31,2024-12-23,2023-01-07
CUST04989,1,Q1,No,0,37,Offer E,Yes,19.6,Yes,Cable,55.7,Yes,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,23.01,875.41,15.14,3.87,77.85,2021-11-30,2024-12-12,2023-12-10
CUST04990,1,Q4,Yes,0,21,Offer D,No,31.89,Yes,DSL,271.6,No,Yes,Yes,Yes,Yes,No,Yes,No,One Year,No,Mailed Check,95.97,2063.72,11.15,9.03,4.58,2023-03-31,2024-12-05,
CUST04991,1,Q1,No,0,42,Offer B,Yes,34.94,No,Fiber Optic,134.8,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,86.4,3642.96,2.41,5.93,62.19,2021-06-30,2024-12-23,
CUST04992,1,Q3,Yes,0,43,Offer E,Yes,6.82,Yes,DSL,261.2,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,72.81,3150.14,20.3,1.42,50.11,2021-05-31,2024-12-23,
CUST04993,1,Q1,No,1,16,Offer A,No,8.39,Yes,Fiber Optic,285.8,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,36.86,624.63,3.19,13.08,50.09,2023-08-31,2024-12-17,
CUST04994,1,Q4,No,0,6,Offer C,Yes,21.32,Yes,No,181.9,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,39.97,274.63,15.83,11.6,66.85,2024-06-30,2024-12-03,
CUST04995,1,Q3,No,2,70,Offer D,No,12.02,No,Cable,195.2,Yes,Yes,No,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,82.35,5766.75,10.59,8.68,43.12,2019-02-28,2024-12-21,
CUST04996,1,Q4,No,0,58,Offer B,Yes,27.3,No,DSL,138.2,No,No,Yes,No,No,No,Yes,Yes,One Year,Yes,Mailed Check,119.89,6970.14,0.91,12.19,50.87,2020-02-29,2024-12-11,
CUST04997,1,Q2,Yes,0,59,None,No,7.91,No,No,286.5,Yes,No,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,33.45,1984.5,7.81,9.97,55.73,2020-01-31,2024-12-25,2021-04-11
CUST04998,1,Q2,Yes,1,32,None,No,35.36,Yes,DSL,89.7,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,114.12,3697.81,5.4,14.32,21.48,2022-04-30,2024-12-12,
CUST04999,1,Q2,No,1,22,Offer D,Yes,17.29,Yes,Fiber Optic,126.7,Yes,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,113.68,2540.54,17.22,12.62,67.66,2023-02-28,2024-12-22,2023-07-31
CUST05000,1,Q1,No,0,20,Offer E,No,31.95,Yes,Cable,263.0,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,107.57,2196.29,8.83,5.05,22.89,2023-04-30,2024-12-08,
CUST05001,1,Q2,Yes,3,7,Offer C,Yes,39.49,Yes,Cable,80.4,Yes,No,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,73.62,528.11,13.32,3.61,72.05,2024-05-31,2024-12-25,
CUST05002,1,Q4,No,2,19,Offer A,No,34.71,Yes,Fiber Optic,197.7,No,Yes,No,No,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,66.03,1270.77,4.84,14.73,15.57,2023-05-31,2024-12-21,
CUST05003,1,Q3,Yes,2,43,None,Yes,36.68,Yes,No,157.2,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,26.97,1175.38,18.92,5.72,9.7,2021-05-31,2024-12-06,
CUST05004,1,Q2,Yes,3,42,None,Yes,19.4,No,Fiber Optic,203.4,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,26.84,1168.12,20.73,10.52,2.07,2021-06-30,2024-12-13,2022-11-27
CUST05005,1,Q3,No,2,67,Offer D,Yes,15.66,No,Cable,282.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,39.22,2677.52,22.7,0.08,78.55,2019-05-31,2024-12-23,2024-08-15
CUST05006,1,Q2,No,3,27,Offer B,No,14.43,Yes,DSL,257.8,Yes,Yes,No,No,No,Yes,No,Yes,Two Year,No,Credit Card,68.35,1849.76,6.64,5.32,11.25,2022-09-30,2024-12-16,2024-08-28
CUST05007,1,Q2,Yes,0,17,Offer E,No,17.42,No,Fiber Optic,70.3,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,66.28,1136.4,20.75,11.4,21.0,2023-07-31,2024-12-03,
CUST05008,1,Q1,No,0,8,Offer D,No,33.25,Yes,Fiber Optic,275.8,No,No,No,No,No,No,Yes,Yes,One Year,No,Mailed Check,53.64,466.22,20.13,2.8,0.73,2024-04-30,2024-12-12,
CUST05009,1,Q3,Yes,0,24,Offer A,No,29.78,No,Cable,231.9,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.89,2266.6,3.53,12.47,62.81,2022-12-31,2024-12-16,
CUST05010,1,Q1,No,0,40,None,No,18.02,No,DSL,68.7,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,27.31,1126.07,5.28,4.06,16.09,2021-08-31,2024-12-04,
CUST05011,1,Q1,Yes,1,17,Offer E,Yes,37.47,Yes,No,115.7,Yes,No,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card,104.24,1785.59,0.99,1.01,5.88,2023-07-31,2024-12-03,
CUST05012,1,Q2,Yes,1,15,Offer E,No,11.6,Yes,Fiber Optic,256.4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,22.88,367.99,23.33,9.53,49.02,2023-09-30,2024-12-20,
CUST05013,1,Q4,Yes,2,15,Offer B,Yes,27.43,Yes,Cable,39.8,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,112.38,1707.28,8.57,13.11,24.71,2023-09-30,2024-12-05,
CUST05014,1,Q1,Yes,0,20,Offer B,Yes,13.59,No,Cable,203.1,Yes,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,94.58,1916.18,23.34,3.33,7.1,2023-04-30,2024-12-03,
CUST05015,1,Q2,Yes,1,18,Offer C,No,27.97,Yes,Cable,79.8,No,No,Yes,Yes,Yes,No,Yes,No,One Year,No,Bank Withdrawal,82.95,1513.05,9.31,13.08,58.18,2023-06-30,2024-12-06,
CUST05016,1,Q2,Yes,0,20,Offer C,No,24.24,Yes,Fiber Optic,38.3,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,35.53,725.71,24.44,8.61,75.64,2023-04-30,2024-12-09,
CUST05017,1,Q4,No,1,13,Offer C,No,22.6,No,No,251.9,No,No,No,Yes,Yes,No,No,No,One Year,No,Credit Card,50.88,707.4,13.69,7.51,3.89,2023-11-30,2024-12-17,
CUST05018,1,Q4,Yes,1,30,Offer C,Yes,27.63,No,Cable,80.5,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,68.91,2071.67,18.78,11.5,59.36,2022-06-30,2024-12-15,2023-10-30
CUST05019,1,Q2,Yes,0,70,Offer B,Yes,7.55,No,Fiber Optic,71.7,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,96.6,6796.46,8.17,8.26,38.05,2019-02-28,2024-12-06,2024-04-01
CUST05020,1,Q3,Yes,0,65,Offer B,Yes,19.52,No,DSL,137.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,40.62,2681.46,17.68,5.03,21.28,2019-07-31,2024-12-14,
CUST05021,1,Q4,No,0,67,Offer E,Yes,23.18,No,Cable,297.0,No,No,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,103.56,6978.97,12.37,6.63,50.99,2019-05-31,2024-12-13,
CUST05022,1,Q1,No,1,46,Offer C,No,20.71,No,No,176.9,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.1,4652.44,13.81,7.97,50.29,2021-02-28,2024-12-15,
CUST05023,1,Q2,No,3,34,Offer A,Yes,9.76,No,Cable,43.4,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,81.96,2791.08,1.5,3.93,75.72,2022-02-28,2024-12-06,
CUST05024,1,Q3,No,1,8,Offer C,Yes,18.32,No,Fiber Optic,273.0,Yes,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,87.91,743.18,17.5,5.06,37.32,2024-04-30,2024-12-20,
CUST05025,1,Q2,Yes,1,33,Offer A,No,10.9,No,No,171.8,No,Yes,No,No,Yes,No,No,No,Two Year,No,Credit Card,41.45,1382.01,11.6,9.57,21.41,2022-03-31,2024-12-25,
CUST05026,1,Q4,Yes,1,55,None,Yes,21.38,Yes,Cable,141.1,Yes,No,No,No,No,Yes,No,No,Two Year,Yes,Mailed Check,47.75,2655.1,4.29,7.91,53.27,2020-05-31,2024-12-11,
CUST05027,1,Q1,No,1,37,None,Yes,6.16,Yes,Cable,49.6,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,89.86,3374.46,1.61,11.62,64.96,2021-11-30,2024-12-03,
CUST05028,1,Q4,Yes,1,30,Offer E,Yes,12.23,Yes,DSL,126.0,No,No,No,No,Yes,Yes,No,No,One Year,No,Bank Withdrawal,25.78,781.67,10.07,12.65,62.31,2022-06-30,2024-12-12,
CUST05029,1,Q2,Yes,0,25,Offer A,No,15.38,No,Fiber Optic,229.1,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,68.08,1747.7,20.79,5.18,61.06,2022-11-30,2024-12-20,
CUST05030,1,Q1,Yes,0,27,Offer B,Yes,32.71,Yes,DSL,29.1,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,68.41,1890.42,17.86,2.06,46.96,2022-09-30,2024-12-22,
CUST05031,1,Q4,No,0,30,Offer D,No,9.07,Yes,Cable,190.9,Yes,No,Yes,No,No,Yes,No,Yes,Two Year,No,Mailed Check,52.5,1613.58,22.58,4.88,28.27,2022-06-30,2024-12-18,
CUST05032,1,Q3,Yes,2,42,Offer D,Yes,32.7,Yes,Cable,137.5,Yes,No,Yes,No,Yes,No,Yes,No,One Year,No,Bank Withdrawal,62.91,2689.13,19.48,3.53,22.2,2021-06-30,2024-12-25,
CUST05033,1,Q4,Yes,1,15,Offer B,No,17.92,Yes,Fiber Optic,208.1,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,114.11,1740.32,21.03,12.65,50.56,2023-09-30,2024-12-11,2024-01-27
CUST05034,1,Q1,No,0,72,Offer D,Yes,10.56,Yes,No,221.5,No,No,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,108.48,7832.41,20.67,9.34,18.84,2018-12-31,2024-12-04,2024-02-17
CUST05035,1,Q3,Yes,3,51,Offer C,Yes,13.48,No,DSL,137.9,No,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,43.23,2243.66,5.21,4.95,19.18,2020-09-30,2024-12-04,
CUST05036,1,Q2,Yes,1,32,Offer D,No,37.27,No,Cable,125.2,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,116.4,3764.78,8.02,14.58,68.59,2022-04-30,2024-12-23,
CUST05037,1,Q4,No,0,36,Offer B,Yes,24.71,Yes,Cable,24.1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,2705.29,2.91,10.75,74.83,2021-12-31,2024-12-17,2024-12-27
CUST05038,1,Q1,No,1,23,Offer E,Yes,30.72,Yes,DSL,198.0,Yes,No,No,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,28.6,705.01,16.18,3.66,57.36,2023-01-31,2024-12-12,
CUST05039,1,Q1,Yes,1,24,Offer C,No,36.92,No,Cable,49.4,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Mailed Check,66.7,1610.39,9.5,10.15,59.37,2022-12-31,2024-12-21,
CUST05040,1,Q3,No,0,71,Offer C,No,10.39,No,Cable,255.1,Yes,No,Yes,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,59.82,4282.39,13.28,14.19,54.21,2019-01-31,2024-12-13,2020-12-25
CUST05041,1,Q3,Yes,1,20,Offer D,No,35.71,Yes,Cable,208.5,No,Yes,No,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,115.73,2331.25,22.33,9.4,64.46,2023-04-30,2024-12-18,
CUST05042,1,Q1,No,1,50,Offer D,Yes,32.98,Yes,No,189.8,No,No,No,No,No,Yes,No,No,One Year,Yes,Mailed Check,89.71,4527.68,21.5,8.54,40.86,2020-10-31,2024-12-05,
CUST05043,1,Q2,No,1,68,None,Yes,9.01,Yes,DSL,281.7,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,98.1,6687.39,16.88,1.41,52.71,2019-04-30,2024-12-24,2021-02-16
CUST05044,1,Q2,No,1,12,Offer A,Yes,31.95,No,DSL,257.7,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,87.52,1081.05,8.66,9.28,38.78,2023-12-31,2024-12-25,
CUST05045,1,Q2,Yes,1,38,None,Yes,39.0,No,Cable,54.9,No,No,No,No,Yes,No,Yes,No,Two Year,No,Bank Withdrawal,59.35,2289.87,9.36,14.12,33.0,2021-10-31,2024-12-23,
CUST05046,1,Q2,Yes,0,40,Offer B,Yes,9.75,Yes,Cable,239.6,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card,34.03,1409.38,16.76,11.12,9.94,2021-08-31,2024-12-07,
CUST05047,1,Q2,Yes,1,43,Offer D,No,19.89,Yes,DSL,231.6,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,67.1,2929.87,7.22,8.51,65.31,2021-05-31,2024-12-02,
CUST05048,1,Q3,No,0,16,Offer C,No,7.64,No,Fiber Optic,233.7,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.43,905.24,20.44,9.46,57.19,2023-08-31,2024-12-17,
CUST05049,1,Q1,Yes,0,6,Offer D,Yes,28.58,No,Cable,173.7,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,26.67,182.25,0.47,4.9,54.53,2024-06-30,2024-12-12,
CUST05050,1,Q3,Yes,3,61,Offer B,No,5.13,Yes,No,35.5,Yes,No,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,58.44,3596.09,15.71,3.3,32.07,2019-11-30,2024-12-24,
CUST05051,1,Q3,No,2,26,Offer D,No,36.07,Yes,Fiber Optic,167.4,No,Yes,No,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card,75.12,1989.11,12.61,7.13,27.76,2022-10-31,2024-12-13,
CUST05052,1,Q1,Yes,0,32,Offer B,No,39.74,Yes,Cable,108.7,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,76.95,2496.55,11.32,9.29,1.6,2022-04-30,2024-12-03,
CUST05053,1,Q4,Yes,1,6,Offer E,No,6.53,Yes,Fiber Optic,78.8,No,No,No,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,119.52,739.79,4.3,0.17,67.54,2024-06-30,2024-12-24,
CUST05054,1,Q2,No,0,34,Offer E,No,17.01,Yes,Cable,53.1,No,No,Yes,Yes,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,58.24,2001.11,0.79,6.39,10.57,2022-02-28,2024-12-07,
CUST05055,1,Q4,Yes,0,18,Offer A,Yes,10.07,Yes,Cable,95.3,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Credit Card,50.77,926.61,5.5,10.26,22.84,2023-06-30,2024-12-25,2024-12-04
CUST05056,1,Q4,Yes,3,59,Offer A,No,5.91,No,Fiber Optic,201.8,Yes,No,No,Yes,No,Yes,No,No,Two Year,No,Mailed Check,81.21,4805.61,24.87,10.57,23.6,2020-01-31,2024-12-15,
