CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
CUST03274,1,Male,19,No,Yes,Yes,1
CUST03275,1,Male,46,No,Yes,Yes,3
CUST03276,1,FEMALE,82,Yes,No,Yes,3
CUST03277,1,Female,43,No,Yes,Yes,1
CUST03278,1,Male,27,No,No,Yes,3
CUST03279,1,FEMALE,70,Yes,No,Yes,0
CUST03280,1,female,76,Yes,No,Yes,3
CUST03281,1,FEMALE,39,No,Yes,No,0
CUST03282,1,MALE,68,Yes,No,No,0
CUST03283,1,female,65,Yes,Yes,Yes,2
CUST03284,1,Female,38,No,Yes,No,0
CUST03285,1,Female,39,No,No,Yes,0
CUST03286,1,FEMALE,47,No,No,No,0
CUST03287,1,FEMALE,42,No,Yes,No,0
CUST03288,1,Male,45,No,Yes,Yes,0
CUST03289,1,Male,82,Yes,No,No,0
CUST03290,1,MALE,62,No,Yes,No,0
CUST03291,1,Male,24,No,Yes,No,0
CUST03292,1,FEMALE,66,Yes,No,No,0
CUST03293,1,FEMALE,26,No,Yes,Yes,0
CUST03294,1,Male,53,No,Yes,Yes,1
CUST03295,1,MALE,18,No,Yes,No,0
CUST03296,1,FEMALE,27,No,Yes,No,0
CUST03297,1,MALE,53,No,No,Yes,2
CUST03298,1,FEMALE,63,No,Yes,No,0
CUST03299,1,MALE,49,No,No,Yes,1
CUST03300,1,MALE,49,No,No,No,0
CUST03301,1,MALE,23,No,Yes,No,0
CUST03302,1,Male,65,Yes,Yes,No,0
CUST03303,1,Female,55,No,Yes,Yes,2
CUST03304,1,MALE,34,No,Yes,No,0
CUST03305,1,MALE,44,No,No,Yes,3
CUST03306,1,FEMALE,71,Yes,Yes,Yes,3
CUST03307,1,Female,67,Yes,No,Yes,3
CUST03308,1,FEMALE,52,No,Yes,Yes,0
CUST03309,1,FEMALE,42,No,Yes,No,0
CUST03310,1,MALE,45,No,No,Yes,3
CUST03311,1,female,32,No,No,Yes,2
CUST03312,1,Female,21,No,No,Yes,0
CUST03313,1,FEMALE,44,No,No,Yes,1
CUST03314,1,female,43,No,No,No,0
CUST03315,1,female,36,No,Yes,Yes,0
CUST03316,1,FEMALE,34,No,No,Yes,1
CUST03317,1,MALE,60,No,No,Yes,1
CUST03318,1,Male,58,No,Yes,Yes,1
CUST03319,1,FEMALE,59,No,Yes,No,0
CUST03320,1,MALE,67,Yes,No,Yes,0
CUST03321,1,Female,57,No,Yes,No,0
CUST03322,1,MALE,56,No,Yes,Yes,3
CUST03323,1,female,40,No,Yes,No,0
CUST03324,1,Female,69,Yes,Yes,Yes,1
CUST03325,1,Female,64,No,Yes,Yes,2
CUST03326,1,Male,80,Yes,Yes,Yes,2
CUST03327,1,Male,60,No,No,Yes,2
CUST03328,1,FEMALE,65,Yes,No,No,0
CUST03329,1,MALE,51,No,Yes,Yes,2
CUST03330,1,FEMALE,57,No,No,No,0
CUST03331,1,Male,78,Yes,No,Yes,1
CUST03332,1,female,67,Yes,Yes,Yes,2
CUST03333,1,Male,84,Yes,Yes,No,0
CUST03334,1,MALE,79,Yes,Yes,Yes,0
CUST03335,1,female,75,Yes,Yes,No,0
CUST03336,1,FEMALE,50,No,No,Yes,2
CUST03337,1,FEMALE,33,No,Yes,Yes,2
CUST03338,1,Male,65,Yes,No,No,0
CUST03339,1,Male,27,No,Yes,Yes,3
CUST03340,1,FEMALE,55,No,No,No,0
CUST03341,1,FEMALE,36,No,Yes,Yes,0
CUST03342,1,Female,53,No,Yes,Yes,0
CUST03343,1,MALE,76,Yes,Yes,No,0
CUST03344,1,Female,80,Yes,Yes,Yes,3
CUST03345,1,Female,63,No,No,Yes,2
CUST03346,1,FEMALE,20,No,Yes,No,0
CUST03347,1,MALE,82,Yes,No,No,0
CUST03348,1,FEMALE,25,No,No,Yes,1
CUST03349,1,Female,68,Yes,Yes,No,0
CUST03350,1,Female,23,No,Yes,No,0
CUST03351,1,FEMALE,56,No,No,No,0
CUST03352,1,Male,77,Yes,Yes,Yes,0
CUST03353,1,Male,45,No,No,Yes,1
CUST03354,1,FEMALE,71,Yes,Yes,Yes,1
CUST03355,1,female,54,No,Yes,No,0
CUST03356,1,female,26,No,Yes,Yes,2
CUST03357,1,Male,73,Yes,No,Yes,1
CUST03358,1,MALE,76,Yes,Yes,Yes,1
CUST03359,1,Female,19,No,No,Yes,1
CUST03360,1,MALE,78,Yes,Yes,Yes,3
CUST03361,1,Male,75,Yes,No,No,0
CUST03362,1,FEMALE,77,Yes,Yes,No,0
CUST03363,1,female,57,No,No,No,0
CUST03364,1,Male,53,No,Yes,Yes,3
CUST03365,1,MALE,54,No,No,No,0
CUST03366,1,MALE,35,No,No,Yes,2
CUST03367,1,Male,80,Yes,No,No,0
CUST03368,1,Female,39,No,No,Yes,0
CUST03369,1,MALE,28,No,No,Yes,2
CUST03370,1,Female,75,Yes,No,No,0
CUST03371,1,Female,74,Yes,Yes,No,0
CUST03372,1,FEMALE,21,No,Yes,No,0
CUST03373,1,Male,24,No,Yes,No,0
CUST03374,1,Male,78,Yes,No,Yes,0
CUST03375,1,Female,71,Yes,Yes,Yes,1
CUST03376,1,FEMALE,18,No,No,Yes,0
CUST03377,1,MALE,72,Yes,No,No,0
CUST03378,1,MALE,20,No,Yes,Yes,0
CUST03379,1,Male,55,No,Yes,Yes,0
CUST03380,1,Female,18,No,Yes,Yes,0
CUST03381,1,FEMALE,55,No,No,Yes,3
CUST03382,1,FEMALE,46,No,Yes,No,0
CUST03383,1,MALE,22,No,No,No,0
CUST03384,1,MALE,38,No,No,No,0
CUST03385,1,female,84,Yes,No,No,0
CUST03386,1,female,64,No,Yes,Yes,1
CUST03387,1,Female,52,No,Yes,Yes,0
CUST03388,1,female,18,No,Yes,No,0
CUST03389,1,FEMALE,29,No,Yes,No,0
CUST03390,1,female,77,Yes,No,No,0
CUST03391,1,Male,44,No,No,Yes,0
CUST03392,1,Male,73,Yes,No,No,0
CUST03393,1,MALE,40,No,No,Yes,1
CUST03394,1,MALE,42,No,Yes,Yes,0
CUST03395,1,Female,38,No,Yes,No,0
CUST03396,1,Male,78,Yes,No,No,0
CUST03397,1,Female,80,Yes,Yes,No,0
CUST03398,1,Female,69,Yes,No,No,0
CUST03399,1,female,42,No,No,No,0
CUST03400,1,MALE,72,Yes,Yes,No,0
CUST03401,1,Female,63,No,No,Yes,2
CUST03402,1,Female,49,No,Yes,No,0
CUST03403,1,MALE,72,Yes,Yes,No,0
CUST03404,1,MALE,22,No,No,Yes,0
CUST03405,1,Male,53,No,Yes,Yes,2
CUST03406,1,MALE,66,Yes,Yes,Yes,2
CUST03407,1,female,75,Yes,No,No,0
CUST03408,1,Male,56,No,Yes,Yes,2
CUST03409,1,Female,78,Yes,Yes,Yes,3
CUST03410,1,female,26,No,Yes,No,0
CUST03411,1,female,23,No,Yes,No,0
CUST03412,1,Male,52,No,Yes,Yes,3
CUST03413,1,Female,56,No,Yes,No,0
CUST03414,1,Male,39,No,No,No,0
CUST03415,1,FEMALE,58,No,Yes,No,0
CUST03416,1,FEMALE,22,No,No,Yes,1
CUST03417,1,Male,59,No,No,No,0
CUST03418,1,Female,84,Yes,No,No,0
CUST03419,1,Female,47,No,No,Yes,2
CUST03420,1,MALE,74,Yes,No,Yes,3
CUST03421,1,female,46,No,No,Yes,2
CUST03422,1,Male,54,No,Yes,Yes,3
CUST03423,1,female,30,No,Yes,No,0
CUST03424,1,female,49,No,No,No,0
CUST03425,1,FEMALE,63,No,No,No,0
CUST03426,1,FEMALE,40,No,No,No,0
CUST03427,1,Male,62,No,Yes,No,0
CUST03428,1,Male,34,No,Yes,No,0
CUST03429,1,Female,83,Yes,No,No,0
CUST03430,1,Male,23,No,No,Yes,1
CUST03431,1,Female,35,No,No,No,0
CUST03432,1,Female,39,No,No,No,0
CUST03433,1,Male,50,No,No,Yes,1
CUST03434,1,Female,47,No,No,No,0
CUST03435,1,female,49,No,Yes,Yes,3
CUST03436,1,Female,59,No,Yes,Yes,3
CUST03437,1,female,27,No,Yes,No,0
CUST03438,1,female,53,No,No,Yes,2
CUST03439,1,female,51,No,Yes,No,0
CUST03440,1,MALE,45,No,Yes,Yes,1
CUST03441,1,MALE,28,No,No,Yes,0
CUST03442,1,Female,56,No,No,No,0
CUST03443,1,Male,64,No,No,No,0
CUST03444,1,Female,36,No,No,Yes,2
CUST03445,1,MALE,32,No,No,Yes,3
CUST03446,1,FEMALE,45,No,Yes,No,0
CUST03447,1,FEMALE,41,No,Yes,No,0
CUST03448,1,Female,26,No,No,Yes,2
CUST03449,1,MALE,64,No,No,No,0
CUST03450,1,female,50,No,Yes,Yes,0
CUST03451,1,MALE,79,Yes,Yes,No,0
CUST03452,1,Female,36,No,Yes,No,0
CUST03453,1,MALE,84,Yes,No,Yes,1
CUST03454,1,FEMALE,57,No,No,No,0
CUST03455,1,female,64,No,No,Yes,0
CUST03456,1,Female,82,Yes,No,Yes,3
CUST03457,1,Female,46,No,Yes,Yes,3
CUST03458,1,Male,67,Yes,Yes,Yes,3
CUST03459,1,female,30,No,No,No,0
CUST03460,1,Female,18,No,Yes,No,0
CUST03461,1,MALE,51,No,No,Yes,3
CUST03462,1,MALE,65,Yes,Yes,No,0
CUST03463,1,MALE,65,Yes,No,No,0
CUST03464,1,MALE,66,Yes,No,No,0
CUST03465,1,Female,81,Yes,Yes,No,0
CUST03466,1,FEMALE,78,Yes,Yes,No,0
CUST03467,1,female,46,No,Yes,No,0
CUST03468,1,MALE,56,No,Yes,Yes,3
CUST03469,1,Female,43,No,Yes,No,0
CUST03470,1,Female,34,No,No,No,0
CUST03471,1,MALE,30,No,No,Yes,0
CUST03472,1,Male,43,No,No,Yes,1
CUST03473,1,Female,66,Yes,Yes,Yes,1
CUST03474,1,female,84,Yes,No,No,0
CUST03475,1,female,24,No,Yes,Yes,2
CUST03476,1,Male,75,Yes,Yes,Yes,2
CUST03477,1,Female,66,Yes,Yes,No,0
CUST03478,1,Male,70,Yes,No,Yes,2
CUST03479,1,Female,82,Yes,No,No,0
CUST03480,1,Female,79,Yes,Yes,No,0
CUST03481,1,Male,34,No,No,No,0
CUST03482,1,FEMALE,60,No,No,No,0
CUST03483,1,MALE,42,No,Yes,No,0
CUST03484,1,MALE,20,No,Yes,No,0
CUST03485,1,MALE,46,No,No,No,0
CUST03486,1,Male,49,No,No,No,0
CUST03487,1,Female,43,No,Yes,Yes,3
CUST03488,1,Female,33,No,No,Yes,1
CUST03489,1,female,42,No,No,No,0
CUST03490,1,Female,71,Yes,No,No,0
CUST03491,1,FEMALE,45,No,Yes,No,0
CUST03492,1,MALE,73,Yes,Yes,No,0
CUST03493,1,FEMALE,82,Yes,Yes,No,0
CUST03494,1,MALE,58,No,No,Yes,3
CUST03495,1,Male,68,Yes,Yes,Yes,2
CUST03496,1,FEMALE,46,No,Yes,No,0
CUST03497,1,Female,36,No,No,Yes,3
CUST03498,1,MALE,83,Yes,No,Yes,0
CUST03499,1,female,58,No,No,No,0
CUST03500,1,FEMALE,62,No,No,No,0
CUST03501,1,Male,32,No,Yes,No,0
CUST03502,1,female,20,No,Yes,Yes,2
CUST03503,1,Male,28,No,No,No,0
CUST03504,1,MALE,70,Yes,Yes,No,0
CUST03505,1,FEMALE,63,No,Yes,No,0
CUST03506,1,Male,47,No,No,Yes,1
CUST03507,1,female,74,Yes,No,Yes,1
CUST03508,1,female,35,No,No,No,0
CUST03509,1,Female,68,Yes,Yes,No,0
CUST03510,1,Male,65,Yes,Yes,Yes,2
CUST03511,1,FEMALE,83,Yes,Yes,Yes,1
CUST03512,1,FEMALE,25,No,Yes,No,0
CUST03513,1,Female,39,No,Yes,No,0
CUST03514,1,female,23,No,Yes,Yes,1
CUST03515,1,Male,74,Yes,No,Yes,2
CUST03516,1,female,53,No,No,Yes,2
CUST03517,1,Male,74,Yes,No,Yes,3
CUST03518,1,Male,66,Yes,No,Yes,3
CUST03519,1,Male,62,No,Yes,No,0
CUST03520,1,female,83,Yes,No,No,0
CUST03521,1,female,62,No,No,No,0
CUST03522,1,female,37,No,No,Yes,0
CUST03523,1,MALE,81,Yes,No,No,0
CUST03524,1,female,84,Yes,Yes,No,0
CUST03525,1,Female,20,No,Yes,No,0
CUST03526,1,MALE,71,Yes,Yes,No,0
CUST03527,1,Male,81,Yes,No,Yes,1
CUST03528,1,FEMALE,57,No,No,No,0
CUST03529,1,MALE,76,Yes,Yes,Yes,2
CUST03530,1,MALE,72,Yes,No,No,0
CUST03531,1,Male,79,Yes,No,Yes,0
CUST03532,1,female,21,No,Yes,No,0
CUST03533,1,female,77,Yes,No,No,0
CUST03534,1,MALE,47,No,No,Yes,1
CUST03535,1,female,19,No,No,Yes,1
CUST03536,1,MALE,79,Yes,No,Yes,0
CUST03537,1,FEMALE,66,Yes,No,Yes,1
CUST03538,1,FEMALE,26,No,No,No,0
CUST03539,1,Male,48,No,No,No,0
CUST03540,1,Female,78,Yes,No,Yes,2
CUST03541,1,Female,65,Yes,No,No,0
CUST03542,1,female,42,No,No,No,0
CUST03543,1,Female,53,No,Yes,No,0
CUST03544,1,FEMALE,25,No,Yes,Yes,0
CUST03545,1,Male,75,Yes,Yes,No,0
CUST03546,1,FEMALE,62,No,Yes,No,0
CUST03547,1,MALE,79,Yes,No,Yes,0
CUST03548,1,female,56,No,Yes,Yes,3
CUST03549,1,female,75,Yes,Yes,No,0
CUST03550,1,Female,81,Yes,Yes,No,0
CUST03551,1,MALE,61,No,Yes,Yes,2
CUST03552,1,Female,46,No,Yes,No,0
CUST03553,1,Female,76,Yes,No,Yes,3
CUST03554,1,Female,26,No,Yes,No,0
CUST03555,1,MALE,23,No,No,Yes,0
CUST03556,1,Female,46,No,No,Yes,2
CUST03557,1,female,75,Yes,No,No,0
CUST03558,1,Female,34,No,No,Yes,2
CUST03559,1,MALE,33,No,Yes,No,0
CUST03560,1,MALE,20,No,No,No,0
CUST03561,1,FEMALE,38,No,No,No,0
CUST03562,1,Female,81,Yes,No,No,0
CUST03563,1,MALE,53,No,Yes,No,0
CUST03564,1,Female,79,Yes,No,Yes,3
CUST03565,1,Male,59,No,Yes,No,0
CUST03566,1,female,59,No,Yes,No,0
CUST03567,1,female,78,Yes,No,No,0
CUST03568,1,Female,30,No,No,Yes,1
CUST03569,1,female,28,Yes,No,Yes,1
CUST03570,1,female,71,Yes,No,Yes,1
CUST03571,1,Male,33,No,Yes,Yes,3
CUST03572,1,female,25,No,No,No,0
CUST03573,1,female,76,Yes,Yes,No,0
CUST03574,1,MALE,74,Yes,Yes,Yes,1
CUST03575,1,female,57,No,Yes,Yes,3
CUST03576,1,Female,76,Yes,Yes,Yes,3
CUST03577,1,female,19,No,No,Yes,1
CUST03578,1,Female,27,No,Yes,No,0
CUST03579,1,female,61,No,Yes,Yes,3
CUST03580,1,Female,28,No,No,No,0
CUST03581,1,female,19,No,No,No,0
CUST03582,1,Female,67,Yes,No,Yes,3
CUST03583,1,female,29,No,No,No,0
CUST03584,1,Male,40,No,Yes,No,0
CUST03585,1,MALE,35,No,Yes,Yes,2
CUST03586,1,MALE,79,Yes,Yes,No,0
CUST03587,1,MALE,79,Yes,Yes,Yes,0
CUST03588,1,MALE,55,No,Yes,Yes,3
CUST03589,1,Male,84,Yes,Yes,Yes,0
CUST03590,1,Male,55,No,No,No,0
CUST03591,1,female,84,Yes,No,No,0
CUST03592,1,Male,78,Yes,Yes,Yes,1
CUST03593,1,MALE,18,No,Yes,Yes,2
CUST03594,1,FEMALE,62,No,Yes,No,0
CUST03595,1,female,45,No,Yes,No,0
CUST03596,1,Female,38,No,Yes,Yes,2
CUST03597,1,MALE,30,No,No,No,0
CUST03598,1,MALE,44,No,No,No,0
CUST03599,1,MALE,24,No,No,No,0
CUST03600,1,Male,39,No,Yes,No,0
CUST03601,1,Female,70,Yes,Yes,No,0
CUST03602,1,female,21,No,No,Yes,3
CUST03603,1,MALE,40,No,Yes,Yes,2
CUST03604,1,Female,50,No,Yes,Yes,0
CUST03605,1,FEMALE,45,No,Yes,Yes,3
CUST03606,1,Male,25,No,Yes,Yes,2
CUST03607,1,MALE,18,No,No,Yes,1
CUST03608,1,Female,54,No,Yes,No,0
CUST03609,1,Female,80,Yes,No,No,0
CUST03610,1,MALE,39,No,Yes,Yes,3
CUST03611,1,Female,38,No,No,No,0
CUST03612,1,Female,52,No,No,Yes,2
CUST03613,1,female,22,No,Yes,Yes,3
CUST03614,1,Male,77,Yes,No,Yes,1
CUST03615,1,female,63,No,No,No,0
CUST03616,1,Male,67,Yes,No,No,0
CUST03617,1,Male,65,Yes,No,No,0
CUST03618,1,female,23,No,No,No,0
CUST03619,1,MALE,73,Yes,Yes,Yes,3
CUST03620,1,Female,76,Yes,No,No,0
CUST03621,1,FEMALE,46,No,Yes,No,0
CUST03622,1,female,35,No,No,No,0
CUST03623,1,female,19,No,No,Yes,0
CUST03624,1,MALE,25,No,Yes,Yes,0
CUST03625,1,Female,71,Yes,No,No,0
CUST03626,1,female,55,No,No,No,0
CUST03627,1,FEMALE,65,Yes,No,No,0
CUST03628,1,Female,44,No,Yes,Yes,2
CUST03629,1,female,37,No,Yes,No,0
CUST03630,1,female,29,No,No,Yes,0
CUST03631,1,Male,60,No,Yes,Yes,0
CUST03632,1,Male,78,Yes,No,No,0
CUST03633,1,female,48,No,Yes,Yes,3
CUST03634,1,MALE,78,Yes,Yes,No,0
CUST03635,1,Male,84,Yes,Yes,No,0
CUST03636,1,female,52,No,No,No,0
CUST03637,1,Female,32,No,Yes,No,0
CUST03638,1,FEMALE,33,No,No,Yes,3
CUST03639,1,Male,30,No,Yes,No,0
CUST03640,1,female,52,No,No,No,0
CUST03641,1,Male,76,Yes,No,Yes,2
CUST03642,1,Female,38,No,Yes,Yes,0
CUST03643,1,MALE,71,Yes,Yes,No,0
CUST03644,1,female,47,No,No,Yes,1
CUST03645,1,Female,65,Yes,No,No,0
CUST03646,1,FEMALE,52,No,Yes,No,0
CUST03647,1,female,55,No,Yes,No,0
CUST03648,1,FEMALE,48,No,No,Yes,2
CUST03649,1,MALE,41,No,No,No,0
CUST03650,1,female,66,Yes,No,Yes,1
CUST03651,1,female,49,No,No,Yes,0
CUST03652,1,Female,72,Yes,Yes,No,0
CUST03653,1,Male,75,Yes,Yes,No,0
CUST03654,1,female,20,No,Yes,No,0
CUST03655,1,MALE,27,No,Yes,Yes,2
CUST03656,1,female,42,No,Yes,Yes,1
CUST03657,1,female,78,Yes,Yes,No,0
CUST03658,1,female,46,No,No,Yes,2
CUST03659,1,female,36,No,Yes,Yes,3
CUST03660,1,MALE,60,No,No,Yes,3
CUST03661,1,Female,83,Yes,Yes,No,0
CUST03662,1,Male,78,Yes,Yes,No,0
CUST03663,1,MALE,60,No,No,Yes,1
CUST03664,1,MALE,42,No,Yes,Yes,3
CUST03665,1,FEMALE,37,No,No,No,0
CUST03666,1,Male,65,Yes,No,Yes,3
CUST03667,1,Female,41,No,No,Yes,1
CUST03668,1,Female,28,No,Yes,No,0
CUST03669,1,FEMALE,72,Yes,No,No,0
CUST03670,1,FEMALE,45,No,No,No,0
CUST03671,1,MALE,80,Yes,No,Yes,2
CUST03672,1,Female,76,Yes,No,No,0
CUST03673,1,Female,22,No,No,Yes,1
CUST03674,1,Female,68,Yes,Yes,No,0
CUST03675,1,MALE,38,No,Yes,No,0
CUST03676,1,Female,29,No,Yes,No,0
CUST03677,1,female,67,Yes,No,No,0
CUST03678,1,FEMALE,21,No,Yes,No,0
CUST03679,1,FEMALE,59,No,Yes,No,0
CUST03680,1,FEMALE,55,No,No,Yes,3
CUST03681,1,FEMALE,42,No,No,No,0
CUST03682,1,female,31,No,Yes,Yes,2
CUST03683,1,Male,49,No,Yes,No,0
CUST03684,1,Female,28,No,Yes,Yes,3
CUST03685,1,FEMALE,78,Yes,No,Yes,0
CUST03686,1,Female,35,No,Yes,Yes,1
CUST03687,1,Female,44,No,Yes,No,0
CUST03688,1,female,72,Yes,Yes,Yes,1
CUST03689,1,Female,71,Yes,Yes,No,0
CUST03690,1,FEMALE,38,No,No,Yes,1
CUST03691,1,Female,61,No,Yes,No,0
CUST03692,1,female,22,No,No,Yes,1
CUST03693,1,FEMALE,58,No,Yes,Yes,0
CUST03694,1,female,76,Yes,No,No,0
CUST03695,1,MALE,71,Yes,Yes,Yes,2
CUST03696,1,Male,39,No,Yes,Yes,2
CUST03697,1,Female,82,Yes,No,Yes,2
CUST03698,1,Female,81,Yes,Yes,Yes,0
CUST03699,1,Female,21,No,Yes,No,0
CUST03700,1,MALE,82,Yes,No,Yes,0
CUST03701,1,Male,32,No,No,No,0
CUST03702,1,female,39,No,No,No,0
CUST03703,1,MALE,64,No,Yes,Yes,2
CUST03704,1,MALE,63,No,Yes,Yes,2
CUST03705,1,FEMALE,31,No,No,No,0
CUST03706,1,MALE,67,Yes,No,Yes,0
CUST03707,1,MALE,37,No,No,Yes,3
CUST03708,1,Female,67,Yes,Yes,No,0
CUST03709,1,FEMALE,50,No,Yes,No,0
CUST03710,1,female,76,Yes,No,Yes,0
CUST03711,1,Male,60,No,No,Yes,1
CUST03712,1,female,29,No,No,Yes,2
CUST03713,1,FEMALE,57,No,No,Yes,3
CUST03714,1,Female,37,No,Yes,No,0
CUST03715,1,Male,55,No,No,No,0
CUST03716,1,female,20,No,No,Yes,2
CUST03717,1,Male,45,No,Yes,No,0
CUST03718,1,Male,73,Yes,No,No,0
CUST03719,1,Male,30,No,No,No,0
CUST03720,1,MALE,83,Yes,Yes,Yes,3
CUST03721,1,FEMALE,54,No,No,No,0
CUST03722,1,FEMALE,66,Yes,No,Yes,2
CUST03723,1,Female,83,Yes,No,No,0
CUST03724,1,female,53,No,Yes,No,0
CUST03725,1,Female,71,Yes,No,Yes,2
CUST03726,1,female,43,No,Yes,Yes,2
CUST03727,1,Male,57,No,Yes,Yes,1
CUST03728,1,female,60,No,Yes,Yes,0
CUST03729,1,female,39,No,No,Yes,3
CUST03730,1,Male,37,No,Yes,Yes,1
CUST03731,1,Female,25,No,Yes,Yes,1
CUST03732,1,female,46,No,No,No,0
CUST03733,1,Female,57,No,Yes,No,0
CUST03734,1,Female,47,No,Yes,No,0
CUST03735,1,FEMALE,72,Yes,Yes,Yes,2
CUST03736,1,Male,33,No,No,No,0
CUST03737,1,Male,63,No,Yes,Yes,3
CUST03738,1,MALE,79,Yes,Yes,No,0
CUST03739,1,Female,24,No,No,Yes,3
CUST03740,1,MALE,62,No,No,Yes,3
CUST03741,1,Male,76,Yes,Yes,Yes,3
CUST03742,1,Male,73,Yes,No,No,0
CUST03743,1,MALE,65,Yes,Yes,No,0
CUST03744,1,Male,44,No,No,No,0
CUST03745,1,Male,70,Yes,Yes,Yes,3
CUST03746,1,FEMALE,52,No,No,No,0
CUST03747,1,female,68,Yes,Yes,No,0
CUST03748,1,FEMALE,54,No,Yes,No,0
CUST03749,1,female,74,Yes,No,No,0
CUST03750,1,FEMALE,25,No,No,Yes,1
CUST03751,1,FEMALE,37,No,No,Yes,3
CUST03752,1,Female,70,Yes,No,Yes,1
CUST03753,1,MALE,29,No,No,No,0
CUST03754,1,FEMALE,66,Yes,Yes,Yes,3
CUST03755,1,Female,34,No,Yes,Yes,2
CUST03756,1,FEMALE,81,Yes,No,Yes,1
CUST03757,1,MALE,59,No,Yes,No,0
CUST03758,1,Female,46,No,Yes,Yes,1
CUST03759,1,female,36,No,No,No,0
CUST03760,1,MALE,28,No,Yes,Yes,3
CUST03761,1,Male,67,Yes,No,No,0
CUST03762,1,Female,75,Yes,Yes,Yes,3
CUST03763,1,Male,51,No,Yes,No,0
CUST03764,1,Female,37,No,No,No,0
CUST03765,1,female,67,Yes,Yes,No,0
CUST03766,1,Female,27,No,No,No,0
CUST03767,1,FEMALE,49,No,Yes,No,0
CUST03768,1,Male,69,Yes,Yes,Yes,0
CUST03769,1,Male,32,No,Yes,No,0
CUST03770,1,Female,20,No,No,Yes,2
CUST03771,1,FEMALE,54,No,No,No,0
CUST03772,1,FEMALE,57,No,Yes,Yes,2
CUST03773,1,Female,57,No,No,Yes,1
CUST03774,1,MALE,73,Yes,No,Yes,2
CUST03775,1,female,40,No,No,No,0
CUST03776,1,Female,28,No,Yes,Yes,0
CUST03777,1,FEMALE,81,Yes,No,No,0
CUST03778,1,female,25,No,No,No,0
CUST03779,1,Female,73,Yes,No,Yes,3
CUST03780,1,female,77,Yes,No,No,0
CUST03781,1,MALE,27,No,No,Yes,3
CUST03782,1,FEMALE,56,No,No,No,0
CUST03783,1,MALE,45,No,No,Yes,3
CUST03784,1,MALE,66,Yes,No,No,0
CUST03785,1,FEMALE,53,No,No,Yes,1
CUST03786,1,MALE,30,No,No,No,0
CUST03787,1,Female,53,No,Yes,No,0
CUST03788,1,Female,43,No,Yes,Yes,0
CUST03789,1,female,21,No,Yes,No,0
CUST03790,1,Female,81,Yes,Yes,No,0
CUST03791,1,Female,55,No,Yes,No,0
CUST03792,1,female,39,No,No,No,0
CUST03793,1,Male,19,No,No,Yes,1
CUST03794,1,FEMALE,48,No,No,No,0
CUST03795,1,Female,28,No,No,Yes,1
CUST03796,1,female,63,No,Yes,Yes,2
CUST03797,1,MALE,79,Yes,Yes,No,0
CUST03798,1,MALE,81,Yes,No,No,0
CUST03799,1,Female,27,No,No,Yes,2
CUST03800,1,FEMALE,57,No,Yes,Yes,1
CUST03801,1,female,41,No,No,No,0
CUST03802,1,female,61,No,No,No,0
CUST03803,1,female,77,Yes,Yes,No,0
CUST03804,1,female,79,Yes,No,Yes,0
CUST03805,1,female,34,No,No,Yes,1
CUST03806,1,FEMALE,82,Yes,No,No,0
CUST03807,1,female,74,Yes,Yes,Yes,1
CUST03808,1,FEMALE,72,Yes,Yes,No,0
CUST03809,1,FEMALE,70,Yes,Yes,Yes,1
CUST03810,1,FEMALE,73,Yes,Yes,Yes,3
CUST03811,1,MALE,26,No,Yes,Yes,3
CUST03812,1,Male,39,No,Yes,No,0
CUST03813,1,Female,30,No,Yes,Yes,0
CUST03814,1,MALE,65,Yes,No,Yes,2
CUST03815,1,Male,35,No,Yes,No,0
CUST03816,1,MALE,57,No,No,No,0
CUST03817,1,FEMALE,34,No,Yes,Yes,2
CUST03818,1,FEMALE,32,No,No,Yes,0
CUST03819,1,female,32,No,No,No,0
CUST03820,1,FEMALE,80,Yes,Yes,No,0
CUST03821,1,MALE,56,No,No,Yes,2
CUST03822,1,Female,30,No,Yes,No,0
CUST03823,1,FEMALE,49,No,No,No,0
CUST03824,1,Male,26,No,No,No,0
CUST03825,1,MALE,57,No,No,No,0
CUST03826,1,Male,37,No,Yes,Yes,1
CUST03827,1,female,80,Yes,No,No,0
CUST03828,1,female,61,No,No,No,0
CUST03829,1,Female,55,No,Yes,No,0
CUST03830,1,MALE,77,Yes,Yes,Yes,3
CUST03831,1,Female,65,Yes,No,No,0
CUST03832,1,Male,35,No,Yes,Yes,3
CUST03833,1,Female,33,No,Yes,No,0
CUST03834,1,Male,72,Yes,Yes,Yes,2
CUST03835,1,Female,56,No,Yes,Yes,2
CUST03836,1,female,76,Yes,No,No,0
CUST03837,1,MALE,79,Yes,Yes,Yes,0
CUST03838,1,Female,30,No,No,No,0
CUST03839,1,Male,23,No,Yes,Yes,0
CUST03840,1,MALE,77,Yes,Yes,Yes,1
CUST03841,1,female,31,No,Yes,Yes,1
CUST03842,1,female,71,Yes,No,No,0
CUST03843,1,FEMALE,21,No,No,Yes,2
CUST03844,1,MALE,56,No,No,Yes,0
CUST03845,1,Female,42,No,No,Yes,3
CUST03846,1,female,49,No,Yes,No,0
CUST03847,1,Female,76,Yes,No,No,0
CUST03848,1,Female,80,Yes,Yes,Yes,0
CUST03849,1,Male,55,No,No,Yes,1
CUST03850,1,Female,70,Yes,Yes,No,0
