ID,Zip Code,Population
4331,42607,74998
4332,17203,6812
4333,17009,8715
4334,98259,10512
4335,96061,59846
4336,10331,98526
4337,30157,99318
4338,68282,67000
4339,85487,16100
4340,89502,82028
4341,87190,62229
4342,73395,29372
4343,11686,89509
4344,35950,66093
4345,24661,64467
4346,84542,64419
4347,83940,41093
4348,37294,34534
4349,24307,31594
4350,17920,71866
4351,19909,90769
4352,62832,33297
4353,87729,93129
4354,83697,17472
4355,58041,29355
4356,68020,58534
4357,31338,51331
4358,10598,96098
4359,36013,99229
4360,98677,42820
4361,49083,75799
4362,72075,98664
4363,27662,23404
4364,33248,22068
4365,41480,42071
4366,13796,56955
4367,86833,68119
4368,61698,18355
4369,55793,57718
4370,55124,72243
4371,37588,64202
4372,78557,73393
4373,86093,52628
4374,89255,54258
4375,38208,70547
4376,80859,82850
4377,70380,17108
4378,66796,11384
4379,27603,98400
4380,81963,61903
4381,27598,76928
4382,34836,97426
4383,36714,18075
4384,60112,40391
4385,33527,47966
4386,83215,77440
4387,42085,90474
4388,14828,8664
4389,59827,35088
4390,18328,79156
4391,33254,7480
4392,61540,10179
4393,83787,12958
4394,34438,76793
4395,99997,46597
4396,30156,53427
4397,27025,69009
4398,13074,49372
4399,13147,34930
4400,24929,71751
4401,65433,50699
4402,45608,6385
4403,19243,52850
4404,71407,69544
4405,92832,19537
4406,72341,54657
4407,24658,73155
4408,75620,17730
4409,31758,84249
4410,47685,13525
4411,23157,43551
4412,25647,43454
4413,59521,20612
4414,30642,86449
4415,74376,86075
4416,82883,70385
4417,72316,92531
4418,13162,14534
4419,23268,95183
4420,61206,60286
4421,97654,79334
4422,90270,54145
4423,56892,31914
4424,87754,16131
4425,49252,87375
4426,42716,15367
4427,21744,11057
4428,20225,29735
4429,34853,81119
4430,65546,74064
4431,87262,81049
4432,27993,90138
4433,96079,28252
4434,58765,54098
4435,48770,18197
4436,72691,16316
4437,21782,97986
4438,92013,55792
4439,50457,57234
4440,83675,81834
4441,16898,93740
4442,38468,14674
4443,61071,70356
4444,34253,38512
4445,59728,42431
4446,72056,76302
4447,17877,65613
4448,55519,93586
4449,63022,93908
4450,42966,81893
4451,88587,64331
4452,51875,97260
4453,98134,11180
4454,95173,92796
4455,99708,22387
4456,16727,23237
4457,94788,78303
4458,20121,34190
4459,86488,16080
4460,45327,42238
4461,25523,58623
4462,86358,41588
4463,61844,99525
4464,27885,52408
4465,25397,49994
4466,56125,56716
4467,42863,48208
4468,50160,45665
4469,54633,70354
4470,52852,37651
4471,36849,18529
4472,12087,17235
4473,64398,35946
4474,76493,51184
4475,28985,37487
4476,12943,12285
4477,99832,40855
4478,32231,35486
4479,97152,34999
4480,26984,82127
4481,40781,79136
4482,72636,31728
4483,64787,57465
4484,24132,30812
4485,60359,34557
4486,13163,74668
4487,25221,64308
4488,39854,54434
4489,20868,36542
4490,77762,76118
4491,71439,40814
4492,21953,95182
4493,31639,55087
4494,50547,6062
4495,44783,67658
4496,86039,99846
4497,85359,12344
4498,52298,38454
4499,85831,78156
4500,19955,29917
4501,89267,64383
4502,14910,79300
4503,74627,83668
4504,44357,50764
4505,55582,78053
4506,19094,13786
4507,26195,27422
4508,52871,23698
4509,91694,5086
4510,14536,56865
4511,64074,38245
4512,88107,8437
4513,73252,29968
4514,69385,97885
4515,93256,40900
4516,58680,75548
4517,20525,95632
4518,85428,98024
4519,45454,77740
4520,78022,21537
4521,43684,77761
4522,85269,22914
4523,47482,81958
4524,86971,28973
4525,43835,66237
4526,33368,33735
4527,83794,48258
4528,54424,7730
4529,84821,79280
4530,65785,12728
4531,27051,81995
4532,52554,18055
4533,84815,50541
4534,61306,67888
4535,57336,53347
4536,58110,16355
4537,59789,72639
4538,49606,71578
4539,45734,15008
4540,57173,54706
4541,87445,67013
4542,57379,82765
4543,21161,39684
4544,65884,21763
4545,14780,91361
4546,18111,56214
4547,24344,57242
4548,85412,8046
4549,55646,78738
4550,59390,47725
4551,99361,10055
4552,80916,96882
4553,25366,30917
4554,46644,18663
4555,95580,74447
4556,18697,44090
4557,91308,75897
4558,55891,79724
4559,63186,5570
4560,26385,48968
4561,52812,26358
4562,59103,19428
4563,58950,8662
4564,27654,45499
4565,16807,68772
4566,63646,15920
4567,16710,92088
4568,66469,28200
4569,86416,23907
4570,79828,49557
4571,18552,34728
4572,41697,90014
4573,69226,36954
4574,55697,82061
4575,21851,52613
4576,15925,22178
4577,19266,99810
4578,30344,91314
4579,93668,76507
4580,29491,95108
4581,40180,64143
4582,38377,66181
4583,36300,66872
4584,35440,51428
4585,74995,81172
4586,77232,43152
4587,91383,55412
4588,82932,6875
4589,55441,19299
4590,36614,11766
4591,77924,56416
4592,83665,34780
4593,26865,92656
4594,87385,89244
4595,54428,28436
4596,76617,76691
4597,13667,51399
4598,60707,30999
4599,14294,76502
4600,62715,97668
4601,66441,67292
4602,66940,21036
4603,65294,77802
4604,62664,57573
4605,18300,48427
4606,23662,91951
4607,69472,63942
4608,63984,75010
4609,47738,70581
4610,18755,52131
4611,85623,79314
4612,98401,42082
4613,83725,78587
4614,35907,87878
4615,54826,64848
4616,21428,13586
4617,63064,48491
4618,14864,30239
4619,75886,60667
4620,88984,60272
4621,16069,88183
4622,65146,41536
4623,91423,10493
4624,91253,74279
4625,70747,94810
4626,45183,11337
4627,80259,63068
4628,47458,68050
4629,21495,78388
4630,60664,7771
4631,79335,36678
4632,89415,70924
4633,79189,31063
4634,76554,65995
4635,20307,85101
4636,55245,38310
4637,44263,79076
4638,89362,72193
4639,46631,35014
4640,62327,54853
4641,45121,75467
4642,55838,87884
4643,65127,49595
4644,33792,68453
4645,95458,78841
4646,69987,38007
4647,65072,22526
4648,50242,13646
4649,80537,60448
4650,82656,36949
4651,80122,38851
4652,45007,14383
4653,90761,46640
4654,31171,93028
4655,13256,27051
4656,58961,87106
4657,16154,19249
4658,89985,76306
4659,63037,76707
4660,35312,45462
4661,29935,60438
4662,70996,45913
4663,73572,46532
4664,92657,39689
4665,41299,60453
4666,72906,16519
4667,30812,64592
4668,26025,65147
4669,94556,7404
4670,46758,38211
4671,43500,6316
4672,83380,40172
4673,60401,79336
4674,19174,5457
4675,54660,61707
4676,68537,75748
4677,43841,88615
4678,58384,86837
4679,40268,72973
4680,64635,97013
4681,83981,81490
4682,46279,40352
4683,75953,73160
4684,76739,88545
4685,28322,35156
4686,86954,34130
4687,26722,56716
4688,37404,34573
4689,88297,10259
4690,53013,43852
4691,88082,21512
4692,65765,34960
4693,77922,7106
4694,93150,59452
4695,21048,46870
4696,24938,77658
4697,86286,74438
4698,75383,90610
4699,50515,91811
4700,63752,15862
4701,70504,60330
4702,58740,17551
4703,18962,38637
4704,49639,59762
4705,57717,79645
4706,54598,43303
4707,17098,81536
4708,69723,7428
4709,77888,95459
4710,99391,65536
4711,17723,92339
4712,38575,76303
4713,57942,19827
4714,66491,34752
4715,29803,11922
4716,34212,62332
4717,50824,57693
4718,33580,76808
4719,91382,95772
4720,78964,41218
4721,12610,13229
4722,97824,20266
4723,45583,69313
4724,32303,58565
4725,21573,69965
4726,82259,14294
4727,36286,62239
4728,36605,47347
4729,64651,30176
4730,24834,22481
4731,48646,67732
4732,79051,99143
4733,67601,83684
4734,89021,97712
4735,55842,90376
4736,47600,80977
4737,34100,17771
4738,80817,44289
4739,85353,10288
4740,21398,15788
4741,88791,39767
4742,61839,96718
4743,48804,63322
4744,70239,42041
4745,15886,38690
4746,36815,52294
4747,86490,48046
4748,39924,71696
4749,29610,92861
4750,28385,48011
4751,79111,66448
4752,34308,40145
4753,71097,94541
4754,60589,10939
4755,80653,25963
4756,49150,89516
4757,27330,23376
4758,60210,92463
4759,82809,61128
4760,91594,48490
4761,36436,32132
4762,54914,71318
4763,70254,30570
4764,38100,81377
4765,35317,59066
4766,36198,9466
4767,97998,57075
4768,26887,87434
4769,18502,91319
4770,28949,41379
4771,41101,40918
4772,57070,77313
4773,42273,65534
4774,35185,77812
4775,47211,66824
4776,28435,92382
4777,60443,79688
4778,48446,18766
4779,41464,41273
4780,17325,20626
4781,75921,22793
4782,49466,43356
4783,85499,86227
4784,32083,14775
4785,97164,48617
4786,76223,44274
4787,76541,22162
4788,13641,20430
4789,63597,85295
4790,98445,88808
4791,57602,62244
4792,93980,78625
4793,15483,25134
4794,11898,12148
4795,66996,81164
4796,94010,55791
4797,23435,73606
4798,79370,39325
4799,46323,31734
4800,16358,23393
4801,92220,13514
4802,90282,21577
4803,28219,79623
4804,84502,72146
4805,52688,10604
4806,91508,11641
4807,65700,37098
4808,72143,47702
4809,54182,70764
4810,20995,18314
4811,19910,53366
4812,98602,62185
4813,28444,74512
4814,16926,87342
4815,15083,8247
4816,92587,91263
4817,72223,99407
4818,42527,13984
4819,23388,84129
4820,67284,28476
4821,50309,21946
4822,53858,32175
4823,73150,99650
4824,71020,36856
4825,99150,21259
4826,30301,13497
4827,82811,54344
4828,50955,7777
4829,98842,89303
4830,81096,16507
4831,72169,19478
4832,16910,98982
4833,56209,26420
4834,52892,79427
4835,50517,15504
4836,70100,6173
4837,96090,58689
4838,30800,80788
4839,93768,95905
4840,44561,69122
4841,68784,59422
4842,97883,36638
4843,11726,58999
4844,40086,46007
4845,57531,39469
4846,77728,29409
4847,25451,68443
4848,17235,85709
4849,41274,52113
4850,29344,91104
4851,37915,82722
4852,63342,77840
4853,54747,49499
4854,23044,44598
4855,65253,18980
4856,61745,61791
4857,52732,21485
4858,67996,49951
4859,76772,34534
4860,72815,7587
4861,68488,11482
4862,44330,8249
4863,64431,10280
4864,16403,54345
4865,51206,46596
4866,34787,6905
4867,65854,18301
4868,70455,54068
4869,68302,45162
4870,47985,50842
4871,43433,40433
4872,32665,87999
4873,98038,48780
4874,62286,86475
4875,97101,98041
4876,37979,58889
4877,47257,63658
4878,79469,73998
4879,11997,13729
4880,31022,54735
4881,49524,88768
4882,98179,13496
4883,51366,94824
4884,33334,48963
4885,43974,10642
4886,50175,7517
4887,94330,64341
4888,55652,60159
4889,24357,48508
4890,58101,21795
4891,33572,96314
4892,95632,20809
4893,44150,68183
4894,72342,50326
4895,64683,91457
4896,59469,26643
4897,29065,55371
4898,33894,18304
4899,35693,37454
4900,81457,57842
4901,60341,57399
4902,28010,91450
4903,91481,54539
4904,39390,99782
4905,41515,80376
4906,83895,63441
4907,82033,97476
4908,15345,80310
4909,21344,67183
4910,94234,22168
4911,70990,13106
4912,60892,54177
4913,24263,39393
4914,54620,26351
4915,42478,12942
4916,11621,63589
4917,58326,67726
4918,39395,42719
4919,55802,26083
4920,77917,91176
4921,27491,46262
4922,63055,5139
4923,54870,92180
4924,95295,95852
4925,71440,40717
4926,26204,87226
4927,69665,32179
4928,77281,88938
4929,21988,17448
4930,34735,11329
4931,60946,85302
4932,67871,62308
4933,13734,74604
4934,87597,29573
4935,21107,59496
4936,71531,52598
4937,24108,10175
4938,39459,91850
4939,34288,23357
4940,47950,61411
4941,57110,37784
4942,55055,45127
4943,66038,67903
4944,98347,85375
4945,85464,85146
4946,10148,9306
4947,65944,47716
4948,86124,8883
4949,29169,15240
4950,93665,52689
4951,25860,21696
4952,49526,24222
4953,53249,30166
4954,84843,81147
4955,98111,96757
4956,38857,57594
4957,31167,95546
4958,40156,47134
4959,12069,50406
4960,91645,30168
4961,71267,96866
4962,55341,76781
4963,16249,11699
4964,92650,94827
4965,95415,25786
4966,17776,61406
4967,85081,18171
4968,77596,42279
4969,26857,76678
4970,74417,21497
4971,15565,79389
4972,21197,72162
4973,42439,92602
4974,56587,32341
4975,21956,55378
4976,22426,46932
4977,36573,97400
4978,30607,17262
4979,64034,80849
4980,98570,63212
4981,49127,89361
4982,95495,75377
4983,95824,70411
4984,19564,36818
4985,71229,30169
4986,10871,52333
4987,45289,61948
4988,94646,46193
4989,97951,81410
4990,29192,31065
4991,98728,52616
4992,83928,91752
4993,72711,23676
4994,88262,81905
4995,58071,83000
4996,35078,49190
4997,36316,41912
4998,24966,14782
4999,18846,43782
5000,44931,89679
5001,74080,53800
5002,46888,21855
5003,44383,15124
5004,64448,37637
5005,33618,33360
5006,38548,22092
5007,82701,8044
5008,76253,68535
5009,20945,21871
5010,15502,52825
5011,84036,37963
5012,84631,33643
5013,29001,83337
5014,42396,47252
5015,82729,82271
5016,99350,61873
5017,25075,77593
5018,84057,50900
5019,37112,30357
5020,21231,57946
5021,82975,11952
5022,35659,52116
5023,74833,5191
5024,21804,78564
5025,43196,61531
5026,37532,36018
5027,43952,99506
5028,65740,38154
5029,98092,46982
5030,61354,53150
5031,82157,79808
5032,49774,25462
5033,98181,31937
5034,86608,46207
5035,65071,83263
5036,25830,53474
5037,42539,25343
5038,61047,13650
5039,28525,30195
5040,79659,17642
5041,43086,40928
5042,49229,98270
5043,84778,38551
5044,97582,95224
5045,68533,35565
5046,34056,41912
5047,30652,73451
5048,68832,66891
5049,24076,38399
5050,60552,56000
5051,56110,28206
5052,40034,43942
5053,71468,78506
5054,80493,92515
5055,17437,25144
5056,34861,41568
5057,48480,37697
5058,73137,52003
5059,10017,25369
5060,60424,35555
5061,37690,91378
5062,63856,55326
5063,45826,79038
5064,79593,36591
5065,86607,12553
5066,63822,63686
5067,69565,69161
5068,14370,63226
5069,90097,89873
5070,61265,75581
5071,74370,65581
5072,45502,78231
5073,42875,17427
5074,11859,73410
5075,68513,83458
5076,28357,92852
5077,39080,36441
5078,43901,82456
5079,18466,40238
5080,82172,52292
5081,91298,55257
5082,16365,39682
5083,49071,14649
5084,50311,70888
5085,28505,91330
5086,96658,32219
5087,31380,33547
5088,65395,10004
5089,51547,54141
5090,68303,8429
5091,41260,52195
5092,29926,49393
5093,70846,40198
5094,44385,14623
5095,93649,36168
5096,42353,80997
5097,51046,56327
5098,75640,91887
5099,61669,51300
5100,61793,76485
5101,15001,98854
5102,19953,33478
5103,47718,81543
5104,24593,82301
5105,13134,39581
5106,40852,44603
5107,84918,90456
5108,36258,52103
5109,20382,5901
5110,38571,18752
5111,44933,9983
5112,50246,88280
5113,73186,78206
5114,91697,94696
5115,54299,61554
5116,59557,68497
5117,24087,32986
5118,61416,84025
5119,72658,69199
5120,77967,32463
5121,90999,79505
5122,21852,8258
5123,19142,81785
5124,79997,58810
5125,13834,8424
5126,40879,43162
5127,54306,67692
5128,58058,31216
5129,41025,45241
5130,70094,49088
5131,58388,5906
5132,48034,64487
5133,58045,98889
5134,47462,54165
5135,54392,61357
5136,70489,52171
5137,29421,33283
5138,35369,51319
5139,74761,26601
5140,95225,19017
5141,36122,16040
5142,48539,97216
5143,50933,58768
5144,64764,27025
5145,37951,14495
5146,82689,29374
5147,48374,20681
5148,82316,67820
5149,17444,40752
5150,32319,71262
5151,78002,53989
5152,84584,21309
5153,99270,39739
5154,78603,47132
5155,84587,28894
5156,16607,52105
5157,52837,8527
5158,30016,81627
5159,86547,61287
5160,87451,78756
5161,43571,45990
5162,32924,5581
5163,54977,11152
5164,60850,18900
5165,59571,41247
5166,35335,40060
5167,76674,83742
5168,51907,57944
5169,42881,86559
5170,45472,27072
5171,31200,92459
5172,37955,33239
5173,36460,97282
5174,49615,77173
5175,50938,62136
5176,93277,24192
5177,62689,77939
5178,32806,15765
5179,28654,94508
5180,98209,88804
5181,79372,46021
5182,37287,28082
5183,68493,8213
5184,81756,61114
5185,50759,77955
5186,91518,81992
5187,51786,48034
5188,84426,21305
5189,56142,62783
5190,94248,19981
5191,31261,35424
5192,64429,21783
5193,29069,42907
5194,96928,52202
5195,46928,14545
5196,27744,65614
5197,44689,78034
5198,26242,29352
5199,96780,39877
5200,20212,45931
5201,11357,40934
5202,63702,34627
5203,70553,9818
5204,22050,40903
5205,35307,44024
5206,33386,72123
5207,97873,54840
5208,20992,69834
5209,71350,61544
5210,47342,82820
5211,79685,17500
5212,47881,32842
5213,65282,59555
5214,23427,60380
5215,41490,88872
5216,34589,39926
5217,89743,97447
5218,47542,7240
5219,31248,49189
5220,72794,51460
5221,34607,88256
5222,91369,39430
5223,83759,90991
5224,94453,78764
5225,45232,8020
5226,12236,43529
5227,17463,82039
5228,80424,47440
5229,31134,61940
5230,88793,86778
5231,55058,90842
5232,39540,13848
5233,96045,89690
5234,91165,73037
5235,18087,21573
5236,84825,31144
5237,73095,76168
5238,40923,40517
5239,53344,28515
5240,54320,82978
5241,26544,26033
5242,73779,36799
5243,31929,42051
5244,66542,46113
5245,82123,84264
5246,48566,66921
5247,28189,69929
5248,82050,81198
5249,77784,64131
5250,26135,94226
5251,70797,98754
5252,70336,9899
5253,50859,80345
5254,22842,58217
5255,35805,69053
5256,20713,80413
5257,47986,27038
5258,39633,61945
5259,63356,97938
5260,40976,51968
5261,78118,18698
5262,26136,93362
5263,14134,95698
5264,69201,88477
5265,81108,14878
5266,17127,51129
5267,17694,8369
5268,34816,53375
5269,39200,45050
5270,82324,73219
5271,85144,98789
5272,89548,92191
5273,84277,11539
5274,46187,91035
5275,52686,23535
5276,86791,31656
5277,10720,89137
5278,41934,67923
5279,25398,33888
5280,54166,28029
5281,11033,70934
5282,58424,99189
5283,28535,43065
5284,70245,21790
5285,84310,49192
5286,91930,33781
5287,10993,91048
5288,83810,11712
5289,45435,73161
5290,25038,29241
5291,81630,25452
5292,83927,22483
5293,49847,49689
5294,23294,99306
5295,66255,40128
5296,69568,36829
5297,84937,64741
5298,31339,6102
5299,54829,12787
5300,77527,98472
5301,65912,87587
5302,78185,35760
5303,85213,81270
5304,25032,72597
5305,90222,85749
5306,14479,56255
5307,13176,17182
5308,55117,70546
5309,99538,87553
5310,80213,29423
5311,19054,85697
5312,97814,99967
5313,63250,90630
5314,62991,28472
5315,63326,61122
5316,97491,99951
5317,19076,87961
5318,55870,70715
5319,19324,90467
5320,11811,40843
5321,74996,20338
5322,10099,96425
5323,87636,61908
5324,33345,8585
5325,86567,31881
5326,95417,93815
5327,15949,65945
5328,99359,56078
5329,68747,30944
5330,54135,14853
5331,27128,34097
5332,19118,30573
5333,78475,98417
5334,90331,23626
5335,30416,89922
5336,18513,97858
5337,43751,34211
5338,34317,70454
5339,75449,32722
5340,35516,47855
5341,47786,47107
5342,82150,29840
5343,19484,37228
5344,14062,85928
5345,27135,62876
5346,96655,96582
5347,42543,43793
5348,89411,39934
5349,38727,75698
5350,62311,53539
5351,44588,93132
5352,80228,9136
5353,63120,31923
5354,29140,81129
5355,70660,80300
5356,62936,10416
5357,78447,42017
5358,11029,94459
5359,82276,14504
5360,25924,50475
5361,63541,31380
5362,21482,61872
5363,98405,72690
5364,46487,36766
5365,15221,94216
5366,74186,39869
5367,22441,42601
5368,21447,28655
5369,52920,80622
5370,35424,46180
5371,82226,42459
5372,39998,44309
5373,20401,58654
5374,91314,49840
5375,38500,52940
5376,14916,74929
5377,21894,66338
5378,25374,7833
5379,77511,58780
5380,18239,11052
5381,68251,87657
5382,26244,91072
5383,51218,79530
5384,42010,72900
5385,22100,36584
5386,55684,60242
5387,51577,25931
5388,11485,95242
5389,76446,60926
5390,14809,79496
5391,76373,58431
5392,64926,99705
5393,23447,47759
5394,82078,60702
5395,26944,47662
5396,53935,90935
5397,64509,35217
5398,13223,92409
5399,20814,22704
5400,94393,33746
5401,58877,40432
5402,95281,47145
5403,73598,12825
5404,27121,90229
5405,51723,68265
5406,66009,20309
5407,90814,35956
5408,40995,9375
5409,13729,59866
5410,97929,63564
5411,16831,91263
5412,38166,69657
5413,56194,63485
5414,38035,78490
5415,92227,49680
5416,79899,79918
5417,40158,8130
5418,96110,41248
5419,26329,47581
5420,62913,58148
5421,87245,55152
5422,38265,15065
5423,87615,49638
5424,98927,42033
5425,97180,96539
5426,21061,50540
5427,36544,77937
5428,62159,79622
5429,72631,70320
5430,96450,5737
5431,38636,73615
